"","site","comid","lon","lat","inletoutlet","tocomid","direction"
"998","MNPCA-70-0054-00-205",2387158,-93.474767,44.702046,"outlet",2387160,"up"
"999","MNPCA-70-0069-00-204",2387158,-93.460047,44.652611,"inlet",2387158,"dn"
"1000","MNPCA-70-0069-00-204",2387158,-93.460047,44.652611,"outlet",2387160,"up"
"1001","MNPCA-70-0072-00-202",2387154,-93.444191,44.716586,"inlet",2387154,"dn"
"1002","MNPCA-70-0072-00-202",2387154,-93.444191,44.716586,"outlet",2387158,"up"
"1003","MNPCA-82-0046-00-203",2648818,-92.804303,45.156289,"inlet",2649688,"dn"
"1004","MNPCA-82-0046-00-203",2648818,-92.804303,45.156289,"outlet",NA,"up"
"1005","MNPCA-82-0115-00-101",1101300,-92.980623,44.950731,"inlet",1104172,"dn"
"1006","MNPCA-82-0115-00-101",1101300,-92.980623,44.950731,"outlet",1101450,"up"
"1007","MNPCA-82-0166-00-101",1104230,-92.979984,44.906013,"inlet",1104230,"dn"
"1008","MNPCA-82-0166-00-101",1104230,-92.979984,44.906013,"outlet",1104194,"up"
"1009","MNPCA-82-0167-00-229",1097722,-92.980915,45.084571,"inlet",1100638,"dn"
"1010","MNPCA-82-0167-00-229",1097722,-92.980915,45.084571,"outlet",1097730,"up"
"1011","MNPCA-82-0167-00-234",1097722,-92.97387,45.06874,"inlet",1100638,"dn"
"1012","MNPCA-82-0167-00-234",1097722,-92.97387,45.06874,"outlet",1097730,"up"
"1013","MNPCA-86-0252-01-201",2725141,-94.110495,45.3066,"inlet",2725141,"dn"
"1014","MNPCA-86-0252-01-201",2725141,-94.110495,45.3066,"outlet",2725175,"up"
"1015","MNPCA-86-0252-02-207",2725121,-94.140307,45.314461,"inlet",2725121,"dn"
"1016","MNPCA-86-0252-02-207",2725121,-94.140307,45.314461,"outlet",2725127,"up"
"1017","MNPCA-86-0282-00-201",2725133,-94.254059,45.30753,"inlet",2725133,"dn"
"1018","MNPCA-86-0282-00-201",2725133,-94.254059,45.30753,"outlet",2725143,"up"
"1019","MNPCA-86-0284-00-100",2725131,-94.1685,45.2991,"inlet",2725131,"dn"
"1020","MNPCA-86-0284-00-100",2725131,-94.1685,45.2991,"outlet",2725113,"up"
"1021","MNPCA-S000-017",4980088,-94.177556,45.591528,"inlet",NA,"dn"
"1022","MNPCA-S000-017",4980088,-94.177556,45.591528,"outlet",4982012,"up"
"1023","MNPCA-S000-021",1777788,-92.28291,46.65969,"inlet",1777658,"dn"
"1024","MNPCA-S000-021",1777788,-92.28291,46.65969,"outlet",1777670,"up"
"1025","MNPCA-S000-056",2263637,-92.443972,46.012528,"inlet",NA,"dn"
"1026","MNPCA-S000-056",2263637,-92.443972,46.012528,"outlet",2263455,"up"
"1027","MNPCA-S000-121",2629828,-92.839778,46.010861,"inlet",NA,"dn"
"1028","MNPCA-S000-121",2629828,-92.839778,46.010861,"outlet",NA,"up"
"1029","MNPCA-S000-145",4140818,-94.99514,44.54558,"inlet",4140818,"dn"
"1030","MNPCA-S000-145",4140818,-94.99514,44.54558,"outlet",4140938,"up"
"1031","MNPCA-S000-198",2639242,-92.93841,45.83966,"inlet",2639242,"dn"
"1032","MNPCA-S000-198",2639242,-92.93841,45.83966,"outlet",2639250,"up"
"1033","MNPCA-S001-334",1104058,-93.393306,44.942694,"inlet",1104186,"dn"
"1034","MNPCA-S001-334",1104058,-93.393306,44.942694,"outlet",1104140,"up"
"1035","MNPCA-S001-398",1874283,-92.954194,44.686194,"inlet",NA,"dn"
"1036","MNPCA-S001-398",1874283,-92.954194,44.686194,"outlet",1877355,"up"
"1037","MNPCA-S002-421",1877079,-93.007766,44.659135,"inlet",NA,"dn"
"1038","MNPCA-S002-421",1877079,-93.007766,44.659135,"outlet",NA,"up"
"1039","MNPCA-S002-557",1104150,-93.665799,44.948853,"inlet",1104150,"dn"
"1040","MNPCA-S002-557",1104150,-93.665799,44.948853,"outlet",NA,"up"
"1041","MNPCA-S002-571",1104054,-93.672179,44.963853,"inlet",1104150,"dn"
"1042","MNPCA-S002-571",1104054,-93.672179,44.963853,"outlet",NA,"up"
"1043","MNPCA-S002-754",1103886,-93.7208,44.873293,"inlet",1104354,"dn"
"1044","MNPCA-S002-754",1103886,-93.7208,44.873293,"outlet",1104252,"up"
"1045","MNPCA-S002-928",1103748,-93.560795,44.984963,"inlet",1104114,"dn"
"1046","MNPCA-S002-928",1103748,-93.560795,44.984963,"outlet",1104104,"up"
"1047","MNPCA-S003-323",1877073,-93.136671,44.654472,"inlet",NA,"dn"
"1048","MNPCA-S003-323",1877073,-93.136671,44.654472,"outlet",NA,"up"
"1049","MNPCA-S003-324",1877067,-93.138,44.6561,"inlet",NA,"dn"
"1050","MNPCA-S003-324",1877067,-93.138,44.6561,"outlet",NA,"up"
"1051","MNPCA-S003-325",1877109,-93.1669,44.6308,"inlet",NA,"dn"
"1052","MNPCA-S003-325",1877109,-93.1669,44.6308,"outlet",1877355,"up"
"1053","MNPCA-S003-326",1877097,-93.156656,44.639549,"inlet",NA,"dn"
"1054","MNPCA-S003-326",1877097,-93.156656,44.639549,"outlet",1877355,"up"
"1055","MNPCA-S003-720",1104052,-93.6091,44.9714,"inlet",1104108,"dn"
"1056","MNPCA-S003-720",1104052,-93.6091,44.9714,"outlet",1104298,"up"
"1057","MNPCA-S003-726",1104202,-93.6691,44.9321,"inlet",1104202,"dn"
"1058","MNPCA-S003-726",1104202,-93.6691,44.9321,"outlet",1104204,"up"
"1059","MNPCA-S003-730",1104058,-93.4584,44.941,"inlet",1104186,"dn"
"1060","MNPCA-S003-730",1104058,-93.4584,44.941,"outlet",1104140,"up"
"1061","MNPCA-S003-731",1103874,-93.3422,44.9119,"inlet",1104190,"dn"
"1062","MNPCA-S003-731",1103874,-93.3422,44.9119,"outlet",1104200,"up"
"1063","MNPCA-S003-732",1103874,-93.3323,44.9014,"inlet",1104190,"dn"
"1064","MNPCA-S003-732",1103874,-93.3323,44.9014,"outlet",1104200,"up"
"1065","MNPCA-S003-734",1103864,-93.2127,44.9154,"inlet",NA,"dn"
"1066","MNPCA-S003-734",1103864,-93.2127,44.9154,"outlet",1104190,"up"
"1067","MNPCA-S003-739",1103840,-93.3624,44.9269,"inlet",1104186,"dn"
"1068","MNPCA-S003-739",1103840,-93.3624,44.9269,"outlet",1104140,"up"
"1069","MNPCA-S003-752",1104062,-93.733,44.9015,"inlet",1104322,"dn"
"1070","MNPCA-S003-752",1104062,-93.733,44.9015,"outlet",23220772,"up"
"1071","MNPCA-S004-457",2649254,-92.834226,45.07161,"inlet",2649694,"dn"
"1072","MNPCA-S004-457",2649254,-92.834226,45.07161,"outlet",NA,"up"
"1073","MNPCA-SS00037",1100714,-93.277222,45.023889,"inlet",NA,"dn"
"1074","MNPCA-SS00037",1100714,-93.277222,45.023889,"outlet",NA,"up"
"1075","MNPCA-SS00040",1104206,-93.220278,45.012778,"inlet",NA,"dn"
"1076","MNPCA-SS00040",1104206,-93.220278,45.012778,"outlet",NA,"up"
"1077","MNPCA-SS00041",1104206,-93.245,44.978056,"inlet",NA,"dn"
"1078","MNPCA-SS00041",1104206,-93.245,44.978056,"outlet",NA,"up"
"1079","MNPCA-SS00042",1104206,-93.239444,44.978056,"inlet",NA,"dn"
"1080","MNPCA-SS00042",1104206,-93.239444,44.978056,"outlet",NA,"up"
"1081","USGS-02429500",18239683,-87.5124908,31.5468275,"inlet",NA,"dn"
"1082","USGS-02429500",18239683,-87.5124908,31.5468275,"outlet",18239649,"up"
"1083","USGS-02449000",18634054,-88.1566917,32.8251306,"inlet",NA,"dn"
"1084","USGS-02449000",18634054,-88.1566917,32.8251306,"outlet",NA,"up"
"1085","USGS-02469762",18548516,-88.1250095,31.7571018,"inlet",NA,"dn"
"1086","USGS-02469762",18548516,-88.1250095,31.7571018,"outlet",NA,"up"
"1087","USGS-02338500",3291986,-85.1009167,33.2779722,"inlet",3292010,"dn"
"1088","USGS-02338500",3291986,-85.1009167,33.2779722,"outlet",NA,"up"
"1089","USGS-02338720",3292316,-85.1107739,33.0784563,"inlet",3292316,"dn"
"1090","USGS-02338720",3292316,-85.1107739,33.0784563,"outlet",3292306,"up"
"1091","USGS-02344040",2312915,-85.0052062,30.9776859,"inlet",2312023,"dn"
"1092","USGS-02344040",2312915,-85.0052062,30.9776859,"outlet",NA,"up"
"1093","USGS-02388520",6489840,-85.1727284,34.2692599,"inlet",NA,"dn"
"1094","USGS-02388520",6489840,-85.1727284,34.2692599,"outlet",NA,"up"
"1095","USGS-02397530",15823427,-85.447458,34.2017612,"inlet",NA,"dn"
"1096","USGS-02397530",15823427,-85.447458,34.2017612,"outlet",NA,"up"
"1097","USGS-02398037",15820849,-85.4452364,34.3356461,"inlet",NA,"dn"
"1098","USGS-02398037",15820849,-85.4452364,34.3356461,"outlet",NA,"up"
"1099","USGS-07374525",22798749,-89.977847,29.8571508,"inlet",NA,"dn"
"1100","USGS-07374525",22798749,-89.977847,29.8571508,"outlet",NA,"up"
"1101","USGS-03381495",10437178,-88.1561487,38.0922686,"inlet",NA,"dn"
"1102","USGS-03381495",10437178,-88.1561487,38.0922686,"outlet",NA,"up"
"1103","USGS-05599500",13786642,-89.3466667,37.7480556,"inlet",NA,"dn"
"1104","USGS-05599500",13786642,-89.3466667,37.7480556,"outlet",NA,"up"
"1105","USGS-03374100",18471310,-87.5500227,38.4897695,"inlet",NA,"dn"
"1106","USGS-03374100",18471310,-87.5500227,38.4897695,"outlet",NA,"up"
"1107","USGS-03303280",10109567,-86.7055418,37.8995009,"inlet",NA,"dn"
"1108","USGS-03303280",10109567,-86.7055418,37.8995009,"outlet",NA,"up"
"1109","USGS-03378500",10382125,-87.941419,38.130879,"inlet",NA,"dn"
"1110","USGS-03378500",10382125,-87.941419,38.130879,"outlet",NA,"up"
"1111","USGS-03609750",1861950,-88.5294898,37.037835,"inlet",NA,"dn"
"1112","USGS-03609750",1861950,-88.5294898,37.037835,"outlet",NA,"up"
"1113","USGS-03612500",1841403,-89.041737,37.2031076,"inlet",NA,"dn"
"1114","USGS-03612500",1841403,-89.041737,37.2031076,"outlet",NA,"up"
"1115","USGS-07022000",5092616,-89.462975,37.2216,"inlet",NA,"dn"
"1116","USGS-07022000",5092616,-89.462975,37.2216,"outlet",NA,"up"
"1117","USGS-07030241",14061267,-89.4878524,35.432305,"inlet",NA,"dn"
"1118","USGS-07030241",14061267,-89.4878524,35.432305,"outlet",NA,"up"
"1119","USGS-07030242",14063535,-89.509242,35.3931392,"inlet",NA,"dn"
"1120","USGS-07030242",14063535,-89.509242,35.3931392,"outlet",NA,"up"
"1121","USGS-070302481",14061553,-89.710003,35.397887,"inlet",NA,"dn"
"1122","USGS-070302481",14061553,-89.710003,35.397887,"outlet",NA,"up"
"1123","USGS-07030249",14061897,-89.6748023,35.3495296,"inlet",NA,"dn"
"1124","USGS-07030249",14061897,-89.6748023,35.3495296,"outlet",NA,"up"
"1125","TDECWR_WQX-TNW000002400",19695961,-85.30365,35.04617,"inlet",NA,"dn"
"1126","TDECWR_WQX-TNW000002400",19695961,-85.30365,35.04617,"outlet",NA,"up"
"1127","TDECWR_WQX-TNW000002409",18408692,-86.7861,36.16297,"inlet",18408692,"dn"
"1128","TDECWR_WQX-TNW000002409",18408692,-86.7861,36.16297,"outlet",18408672,"up"
"1129","USGS-05520500",13438215,-87.6686483,41.1600334,"inlet",NA,"dn"
"1130","USGS-05520500",13438215,-87.6686483,41.1600334,"outlet",13438337,"up"
"1131","USGS-05531500",14785933,-87.9002778,41.8258333,"inlet",NA,"dn"
"1132","USGS-05531500",14785933,-87.9002778,41.8258333,"outlet",14785449,"up"
"1133","USGS-05543500",14780172,-88.7175739,41.3269779,"inlet",NA,"dn"
"1134","USGS-05543500",14780172,-88.7175739,41.3269779,"outlet",NA,"up"
"1135","USGS-05550000",14771760,-88.2903603,42.1664134,"inlet",NA,"dn"
"1136","USGS-05550000",14771760,-88.2903603,42.1664134,"outlet",14771566,"up"
"1137","USGS-05552500",14763925,-88.7892423,41.3844773,"inlet",NA,"dn"
"1138","USGS-05552500",14763925,-88.7892423,41.3844773,"outlet",NA,"up"
"1139","USGS-05583000",14819009,-89.985,40.1241667,"inlet",14819015,"dn"
"1140","USGS-05583000",14819009,-89.985,40.1241667,"outlet",NA,"up"
"1141","USGS-394340085524601",18460036,-85.8794246,39.7278214,"inlet",NA,"dn"
"1142","USGS-394340085524601",18460036,-85.8794246,39.7278214,"outlet",18460310,"up"
"1143","USGS-04072076",6802796,-88.1811111,44.49,"inlet",25281296,"dn"
"1144","USGS-04072076",6802796,-88.1811111,44.49,"outlet",NA,"up"
"1145","USGS-040734605",6868045,-89.0568611,43.7771111,"inlet",6868045,"dn"
"1146","USGS-040734605",6868045,-89.0568611,43.7771111,"outlet",6868049,"up"
"1147","USGS-04073462",6865553,-88.9283333,43.8161111,"inlet",6866247,"dn"
"1148","USGS-04073462",6865553,-88.9283333,43.8161111,"outlet",NA,"up"
"1149","USGS-040734644",6866127,-88.871501,43.8583156,"inlet",6866233,"dn"
"1150","USGS-040734644",6866127,-88.871501,43.8583156,"outlet",6866229,"up"
"1151","USGS-04073466",6866233,-88.9083333,43.8397222,"inlet",6866233,"dn"
"1152","USGS-04073466",6866233,-88.9083333,43.8397222,"outlet",6866229,"up"
"1153","USGS-04073468",6866237,-88.9266667,43.8244444,"inlet",6866237,"dn"
"1154","USGS-04073468",6866237,-88.9266667,43.8244444,"outlet",6866235,"up"
"1155","USGS-04084911",12006335,-88.1712146,44.3055449,"inlet",NA,"dn"
"1156","USGS-04084911",12006335,-88.1712146,44.3055449,"outlet",NA,"up"
"1157","USGS-04084927",12006203,-88.1918333,44.29925,"inlet",NA,"dn"
"1158","USGS-04084927",12006203,-88.1918333,44.29925,"outlet",NA,"up"
"1159","USGS-04085108",12005979,-88.0922222,44.3719444,"inlet",NA,"dn"
"1160","USGS-04085108",12005979,-88.0922222,44.3719444,"outlet",NA,"up"
"1161","USGS-04085119",12005339,-87.9400994,44.4224931,"inlet",12005405,"dn"
"1162","USGS-04085119",12005339,-87.9400994,44.4224931,"outlet",NA,"up"
"1163","USGS-040857005",12175490,-87.9213889,43.7888889,"inlet",NA,"dn"
"1164","USGS-040857005",12175490,-87.9213889,43.7888889,"outlet",NA,"up"
"1165","USGS-04087000",12162648,-87.9089745,43.1000116,"inlet",12162694,"dn"
"1166","USGS-04087000",12162648,-87.9089745,43.1000116,"outlet",NA,"up"
"1167","USGS-04087120",12162512,-87.9997222,43.0455556,"inlet",12162694,"dn"
"1168","USGS-04087120",12162512,-87.9997222,43.0455556,"outlet",NA,"up"
"1169","USGS-05406469",13633137,-89.635,43.1252778,"inlet",NA,"dn"
"1170","USGS-05406469",13633137,-89.635,43.1252778,"outlet",NA,"up"
"1171","USGS-05406470",13633137,-89.6403997,43.1191607,"inlet",NA,"dn"
"1172","USGS-05406470",13633137,-89.6403997,43.1191607,"outlet",NA,"up"
"1173","USGS-05406491",13633213,-89.6795668,43.1102719,"inlet",NA,"dn"
"1174","USGS-05406491",13633213,-89.6795668,43.1102719,"outlet",NA,"up"
"1175","USGS-05427718",13293430,-89.3525,43.2088889,"inlet",13294280,"dn"
"1176","USGS-05427718",13293430,-89.3525,43.2088889,"outlet",NA,"up"
"1177","USGS-05427850",13293576,-89.4019444,43.1508333,"inlet",13294290,"dn"
"1178","USGS-05427850",13293576,-89.4019444,43.1508333,"outlet",13294280,"up"
"1179","USGS-05427880",13294132,-89.4728889,43.1922222,"inlet",13294282,"dn"
"1180","USGS-05427880",13294132,-89.4728889,43.1922222,"outlet",13294386,"up"
"1181","USGS-05427910",13294166,-89.4368333,43.1468333,"inlet",13294294,"dn"
"1182","USGS-05427910",13294166,-89.4368333,43.1468333,"outlet",13294282,"up"
"1183","USGS-05427927",13294176,-89.4718611,43.1450556,"inlet",13294296,"dn"
"1184","USGS-05427927",13294176,-89.4718611,43.1450556,"outlet",NA,"up"
"1185","USGS-05427930",13294176,-89.4423056,43.1402778,"inlet",13294296,"dn"
"1186","USGS-05427930",13294176,-89.4423056,43.1402778,"outlet",NA,"up"
"1187","USGS-05427943",13294264,-89.5361111,43.1111111,"inlet",13294314,"dn"
"1188","USGS-05427943",13294264,-89.5361111,43.1111111,"outlet",NA,"up"
"1189","USGS-054279465",13294264,-89.52151,43.0986062,"inlet",13294314,"dn"
"1190","USGS-054279465",13294264,-89.52151,43.0986062,"outlet",NA,"up"
"1191","USGS-05427948",13294264,-89.5116667,43.1033333,"inlet",13294314,"dn"
"1192","USGS-05427948",13294264,-89.5116667,43.1033333,"outlet",NA,"up"
"1193","USGS-05427965",13294314,-89.4708333,43.0791667,"inlet",13294314,"dn"
"1194","USGS-05427965",13294314,-89.4708333,43.0791667,"outlet",NA,"up"
"1195","USGS-05431014",13295578,-88.5217663,42.6414045,"inlet",13296236,"dn"
"1196","USGS-05431014",13295578,-88.5217663,42.6414045,"outlet",NA,"up"
"1197","USGS-054310157",13295570,-88.5509338,42.6508485,"inlet",13296236,"dn"
"1198","USGS-054310157",13295570,-88.5509338,42.6508485,"outlet",NA,"up"
"1199","USGS-05431016",13295584,-88.5608333,42.6408333,"inlet",13296236,"dn"
"1200","USGS-05431016",13295584,-88.5608333,42.6408333,"outlet",NA,"up"
"1201","USGS-05431017",13295606,-88.5826011,42.6211265,"inlet",13296244,"dn"
"1202","USGS-05431017",13295606,-88.5826011,42.6211265,"outlet",13296242,"up"
"1203","USGS-05431018",13295666,-88.6220464,42.5855713,"inlet",13296252,"dn"
"1204","USGS-05431018",13295666,-88.6220464,42.5855713,"outlet",13296254,"up"
"1205","USGS-05431022",13296116,-88.6248244,42.6147374,"inlet",NA,"dn"
"1206","USGS-05431022",13296116,-88.6248244,42.6147374,"outlet",13296250,"up"
"1207","USGS-05432695",13409794,-89.9211111,42.9405556,"inlet",NA,"dn"
"1208","USGS-05432695",13409794,-89.9211111,42.9405556,"outlet",NA,"up"
"1209","USGS-05432927",13410000,-89.7991667,42.8747222,"inlet",NA,"dn"
"1210","USGS-05432927",13410000,-89.7991667,42.8747222,"outlet",NA,"up"
"1211","USGS-05544385",14769044,-88.1305556,42.8525,"inlet",14769314,"dn"
"1212","USGS-05544385",14769044,-88.1305556,42.8525,"outlet",14769276,"up"
"1213","USGS-423329088323300",14769488,-88.5426,42.5580723,"inlet",14769488,"dn"
"1214","USGS-423329088323300",14769488,-88.5426,42.5580723,"outlet",14769482,"up"
"1215","USGS-423556088365001",13296252,-88.6139907,42.5989044,"inlet",13296252,"dn"
"1216","USGS-423556088365001",13296252,-88.6139907,42.5989044,"outlet",13296254,"up"
"1217","USGS-424915088083900",14774204,-88.1442549,42.8208495,"inlet",14774204,"dn"
"1218","USGS-424915088083900",14774204,-88.1442549,42.8208495,"outlet",14769314,"up"
"1219","USGS-430200089270000",13293946,-89.4501204,43.0333303,"inlet",937090064,"dn"
"1220","USGS-430200089270000",13293946,-89.4501204,43.0333303,"outlet",NA,"up"
"1221","INSTOR_WQX-16168",18499492,-85.808518,40.991795,"inlet",NA,"dn"
"1222","INSTOR_WQX-16168",18499492,-85.808518,40.991795,"outlet",NA,"up"
"1223","INSTOR_WQX-16169",18499536,-85.980274,40.87263,"inlet",NA,"dn"
"1224","INSTOR_WQX-16169",18499536,-85.980274,40.87263,"outlet",NA,"up"
"1225","INSTOR_WQX-16170",18508350,-85.10915,40.816725,"inlet",NA,"dn"
"1226","INSTOR_WQX-16170",18508350,-85.10915,40.816725,"outlet",NA,"up"
"1227","USGS-04063700",6844165,-88.4636111,45.7636111,"inlet",NA,"dn"
"1228","USGS-04063700",6844165,-88.4636111,45.7636111,"outlet",6844545,"up"
"1229","USGS-04072150",6801806,-88.1296944,44.5333889,"inlet",25281296,"dn"
"1230","USGS-04072150",6801806,-88.1296944,44.5333889,"outlet",NA,"up"
"1231","USGS-040851325",12004537,-87.9362121,44.5011042,"inlet",12005077,"dn"
"1232","USGS-040851325",12004537,-87.9362121,44.5011042,"outlet",NA,"up"
"1233","11NPSWRD_WQX-SLBE_PL_01",12228525,-86.115,44.7018333,"inlet",12228525,"dn"
"1234","11NPSWRD_WQX-SLBE_PL_01",12228525,-86.115,44.7018333,"outlet",12228227,"up"
"1235","USGS-022908205",90108,-80.9131256,25.3390068,"inlet",12228525,"dn"
"1236","USGS-022908205",90108,-80.9131256,25.3390068,"outlet",NA,"up"
"1237","USGS-251433080265000",89574,-80.4475722,25.2421083,"inlet",12228525,"dn"
"1238","USGS-251433080265000",89574,-80.4475722,25.2421083,"outlet",NA,"up"
"1239","USGS-251549080251200",90598,-80.4201833,25.2642111,"inlet",12228525,"dn"
"1240","USGS-251549080251200",90598,-80.4201833,25.2642111,"outlet",NA,"up"
"1241","USGS-251816080232200",89848,-80.3897222,25.305,"inlet",NA,"dn"
"1242","USGS-251816080232200",89848,-80.3897222,25.305,"outlet",NA,"up"
"1243","21FLSFWM-C102",83648,-80.511815,25.5870041,"inlet",NA,"dn"
"1244","21FLSFWM-C102",83648,-80.511815,25.5870041,"outlet",NA,"up"
"1245","21FLSFWM-C111E",89870,-80.525188,25.37465,"inlet",NA,"dn"
"1246","21FLSFWM-C111E",89870,-80.525188,25.37465,"outlet",NA,"up"
"1247","21FLSFWM-C113",90536,-80.558124,25.4820327,"inlet",NA,"dn"
"1248","21FLSFWM-C113",90536,-80.558124,25.4820327,"outlet",NA,"up"
"1249","21FLSFWM-C23S48",45410,-80.2989842,27.2023239,"inlet",54310,"dn"
"1250","21FLSFWM-C23S48",45410,-80.2989842,27.2023239,"outlet",NA,"up"
"1251","21FLSFWM-C24S49",933090016,-80.3590636,27.2618239,"inlet",54290,"dn"
"1252","21FLSFWM-C24S49",933090016,-80.3590636,27.2618239,"outlet",NA,"up"
"1253","21FLSFWM-C25S50",20120830,-80.3379897,27.4694969,"inlet",NA,"dn"
"1254","21FLSFWM-C25S50",20120830,-80.3379897,27.4694969,"outlet",NA,"up"
"1255","21FLSFWM-C40VMB",16724586,-81.0703178,27.1541939,"inlet",NA,"dn"
"1256","21FLSFWM-C40VMB",16724586,-81.0703178,27.1541939,"outlet",NA,"up"
"1257","21FLSFWM-C41VMB",16728038,-81.1324956,27.0907222,"inlet",166757654,"dn"
"1258","21FLSFWM-C41VMB",16728038,-81.1324956,27.0907222,"outlet",27807461,"up"
"1259","21FLSFWM-C44S80",54392,-80.2853042,27.1104006,"inlet",NA,"dn"
"1260","21FLSFWM-C44S80",54392,-80.2853042,27.1104006,"outlet",16742571,"up"
"1261","21FLSFWM-CA215",89748,-80.4164392,26.2914686,"inlet",NA,"dn"
"1262","21FLSFWM-CA215",89748,-80.4164392,26.2914686,"outlet",NA,"up"
"1263","21FLSFWM-CA29",89748,-80.4786628,26.3303564,"inlet",NA,"dn"
"1264","21FLSFWM-CA29",89748,-80.4786628,26.3303564,"outlet",NA,"up"
"1265","21FLSFWM-CA311",89748,-80.7008919,26.1003658,"inlet",NA,"dn"
"1266","21FLSFWM-CA311",89748,-80.7008919,26.1003658,"outlet",NA,"up"
"1267","21FLSFWM-CA315",89748,-80.6831144,25.9675931,"inlet",NA,"dn"
"1268","21FLSFWM-CA315",89748,-80.6831144,25.9675931,"outlet",NA,"up"
"1269","21FLSFWM-EBEACH",59942,-80.1591667,26.6705556,"inlet",68202,"dn"
"1270","21FLSFWM-EBEACH",59942,-80.1591667,26.6705556,"outlet",68242,"up"
"1271","21FLSFWM-ENR001",89748,-80.3758814,26.6833975,"inlet",68202,"dn"
"1272","21FLSFWM-ENR001",89748,-80.3758814,26.6833975,"outlet",NA,"up"
"1273","21FLSFWM-ENR002",16742583,-80.3956042,26.6581208,"inlet",16742583,"dn"
"1274","21FLSFWM-ENR002",16742583,-80.3956042,26.6581208,"outlet",16742587,"up"
"1275","21FLSFWM-ENR011",16742583,-80.3964375,26.6578431,"inlet",16742583,"dn"
"1276","21FLSFWM-ENR011",16742583,-80.3964375,26.6578431,"outlet",16742587,"up"
"1277","21FLSFWM-ENR012",16742583,-80.44255,26.5978456,"inlet",16742583,"dn"
"1278","21FLSFWM-ENR012",16742583,-80.44255,26.5978456,"outlet",16742587,"up"
"1279","21FLSFWM-ENR305",16742583,-80.4431056,26.6006231,"inlet",16742583,"dn"
"1280","21FLSFWM-ENR305",16742583,-80.4431056,26.6006231,"outlet",16742587,"up"
"1281","21FLSFWM-ENR306",16742583,-80.4439389,26.6014564,"inlet",16742583,"dn"
"1282","21FLSFWM-ENR306",16742583,-80.4439389,26.6014564,"outlet",16742587,"up"
"1283","21FLSFWM-E-OUT",21484356,-81.2117308,27.5247572,"inlet",21484920,"dn"
"1284","21FLSFWM-E-OUT",21484356,-81.2117308,27.5247572,"outlet",21485088,"up"
"1285","21FLSFWM-FECSR78",166757653,-81.1205908,26.9633536,"inlet",166757653,"dn"
"1286","21FLSFWM-FECSR78",166757653,-81.1205908,26.9633536,"outlet",27807481,"up"
"1287","21FLSFWM-G123",77740,-80.4422861,26.1496206,"inlet",NA,"dn"
"1288","21FLSFWM-G123",77740,-80.4422861,26.1496206,"outlet",NA,"up"
"1289","21FLSFWM-G136",89748,-80.9490931,26.6669869,"inlet",NA,"dn"
"1290","21FLSFWM-G136",89748,-80.9490931,26.6669869,"outlet",NA,"up"
"1291","21FLSFWM-G253C",16742583,-80.4319942,26.6275664,"inlet",16742583,"dn"
"1292","21FLSFWM-G253C",16742583,-80.4319942,26.6275664,"outlet",16742587,"up"
"1293","21FLSFWM-G253G",16742583,-80.4264383,26.6275664,"inlet",16742583,"dn"
"1294","21FLSFWM-G253G",16742583,-80.4264383,26.6275664,"outlet",16742587,"up"
"1295","21FLSFWM-G254B",16742583,-80.4403278,26.6347883,"inlet",16742583,"dn"
"1296","21FLSFWM-G254B",16742583,-80.4403278,26.6347883,"outlet",16742587,"up"
"1297","21FLSFWM-G254D",16742583,-80.4344942,26.6347883,"inlet",16742583,"dn"
"1298","21FLSFWM-G254D",16742583,-80.4344942,26.6347883,"outlet",16742587,"up"
"1299","21FLSFWM-G255",16742583,-80.4125492,26.6581206,"inlet",16742583,"dn"
"1300","21FLSFWM-G255",16742583,-80.4125492,26.6581206,"outlet",16742587,"up"
"1301","21FLSFWM-G256",16742583,-80.4447722,26.6161781,"inlet",16742583,"dn"
"1302","21FLSFWM-G256",16742583,-80.4447722,26.6161781,"outlet",16742587,"up"
"1303","21FLSFWM-G300",89748,-80.3630536,26.6773047,"inlet",16742583,"dn"
"1304","21FLSFWM-G300",89748,-80.3630536,26.6773047,"outlet",NA,"up"
"1305","21FLSFWM-G301",89748,-80.3801644,26.6755772,"inlet",16742583,"dn"
"1306","21FLSFWM-G301",89748,-80.3801644,26.6755772,"outlet",NA,"up"
"1307","21FLSFWM-G302",89748,-80.3805556,26.6767667,"inlet",16742583,"dn"
"1308","21FLSFWM-G302",89748,-80.3805556,26.6767667,"outlet",NA,"up"
"1309","21FLSFWM-G303",16742583,-80.3977778,26.659475,"inlet",16742583,"dn"
"1310","21FLSFWM-G303",16742583,-80.3977778,26.659475,"outlet",16742587,"up"
"1311","21FLSFWM-G305G",16742583,-80.4016111,26.6721697,"inlet",16742583,"dn"
"1312","21FLSFWM-G305G",16742583,-80.4016111,26.6721697,"outlet",16742587,"up"
"1313","21FLSFWM-G305N",16742583,-80.4056389,26.6669283,"inlet",16742583,"dn"
"1314","21FLSFWM-G305N",16742583,-80.4056389,26.6669283,"outlet",16742587,"up"
"1315","21FLSFWM-G306C",16742583,-80.4444197,26.6699256,"inlet",16742583,"dn"
"1316","21FLSFWM-G306C",16742583,-80.4444197,26.6699256,"outlet",16742587,"up"
"1317","21FLSFWM-G306G",16742583,-80.4444167,26.6590806,"inlet",16742583,"dn"
"1318","21FLSFWM-G306G",16742583,-80.4444167,26.6590806,"outlet",16742587,"up"
